BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
2,3 + 0,Row / Townhouse,51.046796,-113.831466,Condominium/Strata,"$269,000",Single Family,1175 sqft,2
2,2 + 0,Row / Townhouse,51.090315,-113.93378,Condominium/Strata,"$269,000",Single Family,970 sqft,1
2,2 + 0,Apartment,51.139586,-114.242946,Condominium/Strata,"$269,000",Single Family,895 sqft,1
2,2 + 0,Row / Townhouse,51.174258,-114.155306,Condominium/Strata,"$269,000",Single Family,1093 sqft,2
2,2 + 2,Duplex,51.186579,-114.4781,Freehold,"$269,000",Single Family,829 sqft,1.5000
2,2 + 0,Apartment,51.172101,-114.140157,Condominium/Strata,"$269,449",Single Family,812 sqft,1
2,2 + 0,Apartment,51.007327,-114.133089,Condominium/Strata,"$269,800",Single Family,870 sqft,1
2,3 + 0,Row / Townhouse,51.153045,-114.065491,Bare Land Condo,"$269,800",Single Family,1200 sqft,2
3,2 + 0,Row / Townhouse,51.181125,-114.096877,Bare Land Condo,"$269,800",Single Family,1101 sqft,3
2,2 + 0,Apartment,50.870814,-113.970423,Condominium/Strata,"$269,900",Single Family,845 sqft,1
2,2 + 0,Apartment,50.87651,-113.951199,Condominium/Strata,"$269,900",Single Family,750 sqft,1
3,2 + 0,Row / Townhouse,50.884226,-114.024093,Condominium/Strata,"$269,900",Single Family,1141 sqft,3
2,3 + 0,Row / Townhouse,50.914536,-113.959938,Condominium/Strata,"$269,900",Single Family,1262 sqft,2
3,2 + 0,Row / Townhouse,50.920596,-114.122957,Bare Land Condo,"$269,900",Single Family,1104 sqft,2
2,3 + 0,Row / Townhouse,50.923888,-113.962629,Bare Land Condo,"$269,900",Single Family,1089 sqft,2
2,2 + 0,Apartment,50.932539,-114.016223,Condominium/Strata,"$269,900",Single Family,949 sqft,1
2,1 + 0,Apartment,50.972689,-114.069136,Condominium/Strata,"$269,900",Single Family,935 sqft,1
2,3 + 0,House,50.982027,-114.003804,Freehold,"$269,900",Single Family,884 sqft,1
2,4 + 0,Row / Townhouse,51.013722,-114.160533,Condominium/Strata,"$269,900",Single Family,1085 sqft,2
2,3 + 1,House,51.024709,-113.984664,Freehold,"$269,900",Single Family,963 sqft,1
2,3 + 0,House,51.026244,-113.980807,Freehold,"$269,900",Single Family,1102 sqft,2
3,3 + 0,Row / Townhouse,51.029357,-113.993494,Bare Land Condo,"$269,900",Single Family,1250 sqft,2
1,1 + 0,Apartment,51.035209,-114.080519,Condominium/Strata,"$269,900",Single Family,841 sqft,1
2,2 + 0,Apartment,51.037374,-114.133153,Condominium/Strata,"$269,900",Single Family,920 sqft,1
2,3 + 2,Duplex,51.037324,-113.977359,Freehold,"$269,900",Single Family,935 sqft,1.5000
2,2 + 0,Apartment,51.039488,-114.068132,Condominium/Strata,"$269,900",Single Family,831 sqft,1
2,2 + 0,Apartment,51.039732,-114.067032,Condominium/Strata,"$269,900",Single Family,1237 sqft,1
2,1 + 0,Apartment,51.046409,-114.086583,Condominium/Strata,"$269,900",Single Family,1142 sqft,1
1,1 + 0,Apartment,51.047956,-114.08812,Condominium/Strata,"$269,900",Single Family,631 sqft,1
3,2 + 0,Row / Townhouse,51.050777,-113.827879,Condominium/Strata,"$269,900",Single Family,1144 sqft,2
2,3 + 1,House,51.051282,-113.390977,Freehold,"$269,900",Single Family,1043 sqft,1
1,1 + 0,Apartment,51.052643,-114.074457,Condominium/Strata,"$269,900",Single Family,630 sqft,1
2,2 + 0,Apartment,51.065612,-114.061231,Condominium/Strata,"$269,900",Single Family,876 sqft,1
2,3 + 1,Duplex,51.088444,-114.201586,Freehold,"$269,900",Single Family,860 sqft,1.5000
2,3 + 0,House,51.091653,-113.938111,Freehold,"$269,900",Single Family,1187 sqft,1
2,2 + 1,Duplex,51.094952,-113.96691,Freehold,"$269,900",Single Family,769 sqft,1.5000
2,2 + 0,Apartment,51.111985,-114.079897,Condominium/Strata,"$269,900",Single Family,940 sqft,1
2,2 + 0,Apartment,51.156438,-114.054197,Condominium/Strata,"$269,900",Single Family,1035 sqft,1
3,2 + 0,Row / Townhouse,51.162887,-113.963875,Condominium/Strata,"$269,900",Single Family,1367 sqft,3
2,3 + 0,Row / Townhouse,51.117264,-113.925979,Bare Land Condo,"$269,990",Single Family,1349 sqft,3
3,2 + 0,Row / Townhouse,50.8724,-114.037519,Bare Land Condo,"$270,000",Single Family,1081 sqft,3
2,3 + 0,Row / Townhouse,50.9131,-113.958065,Condominium/Strata,"$270,000",Single Family,1279 sqft,2
3,3 + 0,Row / Townhouse,50.924788,-113.933519,Bare Land Condo,"$270,000",Single Family,1116 sqft,2
3,3 + 0,Duplex,51.046387,-113.377659,Freehold,"$270,000",Single Family,1150 sqft,2
3,2 + 0,Row / Townhouse,51.162977,-113.964519,Condominium/Strata,"$270,000",Single Family,1160 sqft,2
3,3 + 1,Row / Townhouse,51.167354,-113.962835,Condominium/Strata,"$271,015",Single Family,1257 sqft,3
3,3 + 0,Row / Townhouse,50.938182,-114.077373,Condominium/Strata,"$271,500",Single Family,1650 sqft,2
2,2 + 0,Apartment,50.884531,-113.95262,Condominium/Strata,"$272,000",Single Family,945 sqft,1
1,2 + 0,Apartment,51.048224,-114.085462,Condominium/Strata,"$272,000",Single Family,682 sqft,1
2,3 + 0,Duplex,51.074214,-113.950725,Freehold,"$272,000",Single Family,1281 sqft,2
2,1 + 2,House,51.088875,-113.948405,Freehold,"$272,500",Single Family,713 sqft,2
2,2 + 0,Apartment,51.024155,-114.184884,Condominium/Strata,"$273,000",Single Family,1001 sqft,1
3,2 + 0,Row / Townhouse,51.167111,-113.95525,Condominium/Strata,"$273,800",Single Family,1116 sqft,2
3,3 + 0,Row / Townhouse,50.916045,-114.099495,Bare Land Condo,"$273,900",Single Family,1096 sqft,2
2,2 + 1,House,51.100747,-113.954,Freehold,"$274,100",Single Family,1251 sqft,1
2,2 + 0,Row / Townhouse,51.166571,-114.120529,Bare Land Condo,"$274,500",Single Family,1318 sqft,2
3,2 + 0,Row / Townhouse,50.899089,-114.073415,Bare Land Condo,"$274,800",Single Family,1191 sqft,1.5000
2,2 + 0,Apartment,51.127756,-114.209714,Condominium/Strata,"$274,800",Single Family,1120 sqft,1
2,1 + 0,Apartment,51.046752,-114.130426,Condominium/Strata,"$274,888",Single Family,925 sqft,1
2,2 + 1,Row / Townhouse,51.182137,-114.152648,Condominium/Strata,"$274,888",Single Family,770 sqft,2
3,2 + 0,Row / Townhouse,50.860925,-114.010534,Bare Land Condo,"$274,900",Single Family,1046 sqft,3
2,2 + 0,Apartment,50.877122,-113.948995,Condominium/Strata,"$274,900",Single Family,967 sqft,1
2,2 + 0,Apartment,50.880452,-114.023386,Condominium/Strata,"$274,900",Single Family,981 sqft,1
2,2 + 0,Apartment,50.885973,-113.953227,Condominium/Strata,"$274,900",Single Family,946 sqft,1
1,3 + 0,Duplex,50.934485,-114.019591,Freehold,"$274,900",Single Family,871 sqft,1
3,3 + 0,Row / Townhouse,51.025154,-113.83263,Condominium/Strata,"$274,900",Single Family,1118 sqft,2
1,1 + 0,Apartment,51.030591,-114.064276,Condominium/Strata,"$274,900",Single Family,700 sqft,1
2,0 + 2,Apartment,51.035968,-114.101366,Condominium/Strata,"$274,900",Single Family,1029 sqft,2
1,1 + 0,Apartment,51.04744,-114.086165,Condominium/Strata,"$274,900",Single Family,806 sqft,1
1,1 + 0,Apartment,51.047472,-114.086138,Condominium/Strata,"$274,900",Single Family,713 sqft,1
1,1 + 0,Apartment,51.04945,-114.055917,Condominium/Strata,"$274,900",Single Family,704 sqft,1
1,1 + 0,Apartment,51.058202,-114.05322,Condominium/Strata,"$274,900",Single Family,604 sqft,1
4,3 + 0,Duplex,51.064295,-113.40333,Freehold,"$274,900",Single Family,1127 sqft,2
2,2 + 3,Duplex,51.093156,-113.963121,Freehold,"$274,900",Single Family,837 sqft,1.5000
1,2 + 0,Apartment,51.093764,-114.155683,Condominium/Strata,"$274,900",Single Family,806 sqft,1
2,2 + 2,Duplex,51.094373,-113.951,Freehold,"$274,900",Single Family,760 sqft,1
2,3 + 0,Row / Townhouse,51.148834,-113.968356,Bare Land Condo,"$274,900",Single Family,1231 sqft,3
3,3 + 0,Row / Townhouse,51.152421,-114.232793,Bare Land Condo,"$274,900",Single Family,1078 sqft,2
3,3 + 0,Row / Townhouse,51.166319,-113.963927,Bare Land Condo,"$274,900",Single Family,1184 sqft,2
3,2 + 0,Row / Townhouse,51.170876,-113.964426,Bare Land Condo,"$274,900",Single Family,1182 sqft,3
2,2 + 0,Apartment,50.866861,-114.026343,Condominium/Strata,"$275,000",Single Family,791 sqft,1
2,3 + 0,Row / Townhouse,50.881107,-114.072156,Bare Land Condo,"$275,000",Single Family,1316 sqft,3
2,3 + 0,Row / Townhouse,50.91143,-114.104388,Bare Land Condo,"$275,000",Single Family,1052 sqft,2
2,2 + 0,Apartment,50.919575,-114.024258,Condominium/Strata,"$275,000",Single Family,1040 sqft,1
2,2 + 0,Apartment,50.92046,-113.919376,Condominium/Strata,"$275,000",Single Family,908 sqft,1
2,2 + 0,Apartment,50.975639,-114.074547,Condominium/Strata,"$275,000",Single Family,970 sqft,1
1,1 + 0,House,51.01293,-113.324647,Leasehold,"$275,000",Single Family,985 sqft,1
2,1 + 0,Apartment,51.02306,-114.104837,Condominium/Strata,"$275,000",Single Family,853 sqft,2
2,2 + 0,Row / Townhouse,51.034545,-114.165816,Condominium/Strata,"$275,000",Single Family,1152 sqft,1
2,2 + 0,Apartment,51.036523,-114.131629,Condominium/Strata,"$275,000",Single Family,850 sqft,1
1,1 + 0,Apartment,51.038588,-114.016783,Condominium/Strata,"$275,000",Single Family,768 sqft,1
2,2 + 0,Apartment,51.039211,-114.092638,Condominium/Strata,"$275,000",Single Family,966 sqft,1
2,2 + 0,Apartment,51.039466,-114.068146,Condominium/Strata,"$275,000",Single Family,787 sqft,1
2,2 + 0,Apartment,51.042946,-114.096503,Condominium/Strata,"$275,000",Single Family,916 sqft,1
1,2 + 0,Duplex,51.047027,-113.388496,Freehold,"$275,000",Single Family,1330 sqft,1
2,3 + 0,House,51.0487,-113.949052,Freehold,"$275,000",Single Family,1074 sqft,1.5000
2,2 + 0,Apartment,51.052589,-114.049545,Condominium/Strata,"$275,000",Single Family,1130 sqft,1
2,2 + 1,Duplex,51.062482,-113.401243,Freehold,"$275,000",Single Family,883 sqft,1.5000
3,3 + 0,Row / Townhouse,51.079348,-114.176609,Condominium/Strata,"$275,000",Single Family,1109 sqft,2
1,1 + 0,Apartment,51.082508,-114.127729,Condominium/Strata,"$275,000",Single Family,519 sqft,1
2,0 + 1,Row / Townhouse,51.096715,-114.210124,Condominium/Strata,"$275,000",Single Family,440 sqft,1.5000
1,3 + 0,House,51.112434,-113.945423,Freehold,"$275,000",Single Family,1090 sqft,2
3,2 + 0,Row / Townhouse,51.132926,-114.10024,Condominium/Strata,"$275,000",Single Family,983 sqft,1
2,2 + 0,Apartment,51.139094,-114.238606,Condominium/Strata,"$275,000",Single Family,833 sqft,1
2,2 + 0,Apartment,51.160829,-114.059567,Condominium/Strata,"$275,000",Single Family,1026 sqft,1
2,2 + 0,Apartment,51.179694,-114.158487,Condominium/Strata,"$275,000",Single Family,834 sqft,1
1,2 + 0,Apartment,51.058487,-114.080343,Condominium/Strata,"$275,900",Single Family,831 sqft,1
1,1 + 0,Apartment,51.037132,-114.079673,Condominium/Strata,"$276,000",Single Family,585 sqft,1
2,2 + 1,Duplex,51.128587,-114.087229,Freehold,"$276,000",Single Family,852 sqft,1.5000
3,2 + 0,Row / Townhouse,51.131847,-114.087507,Condominium/Strata,"$277,900",Single Family,1194 sqft,2
2,3 + 0,Row / Townhouse,50.943875,-114.128343,Condominium/Strata,"$278,000",Single Family,1022 sqft,2
2,3 + 0,Row / Townhouse,51.1642,-114.09,Bare Land Condo,"$278,000",Single Family,1107 sqft,2
2,2 + 0,Apartment,50.913791,-113.95576,Condominium/Strata,"$279,000",Single Family,934 sqft,1
2,2 + 0,Apartment,50.975858,-114.073777,Condominium/Strata,"$279,000",Single Family,976 sqft,1
2,2 + 1,House,51.024989,-113.967376,Freehold,"$279,000",Single Family,886 sqft,1.5000
1,1 + 0,Apartment,51.047218,-114.050328,Condominium/Strata,"$279,000",Single Family,499 sqft,1
2,3 + 0,Row / Townhouse,51.060335,-114.033074,Condominium/Strata,"$279,000",Single Family,993 sqft,2
3,3 + 2,Duplex,51.073466,-113.943669,Freehold,"$279,000",Single Family,915 sqft,1
2,3 + 0,Duplex,51.1296,-114.071208,Freehold,"$279,000",Single Family,1120 sqft,2
3,3 + 0,Row / Townhouse,51.144407,-114.240959,Bare Land Condo,"$279,000",Single Family,1292 sqft,2
3,2 + 0,Row / Townhouse,51.16616,-113.965429,Bare Land Condo,"$279,000",Single Family,1245 sqft,3
2,3 + 0,Apartment,50.884059,-113.95311,Condominium/Strata,"$279,500",Single Family,853 sqft,1
2,2 + 0,Row / Townhouse,50.941291,-114.110974,Freehold,"$279,500",Single Family,1064 sqft,2
3,2 + 0,Row / Townhouse,50.88046,-114.073348,Bare Land Condo,"$279,800",Single Family,1148 sqft,3
3,3 + 0,Row / Townhouse,50.962154,-114.116653,Condominium/Strata,"$279,888",Single Family,1276 sqft,2
3,2 + 0,Row / Townhouse,50.860957,-114.009617,Bare Land Condo,"$279,900",Single Family,1042 sqft,2
3,2 + 0,Row / Townhouse,50.865799,-113.977926,Condominium/Strata,"$279,900",Single Family,1168 sqft,2
2,2 + 0,Row / Townhouse,50.887195,-114.077678,Condominium/Strata,"$279,900",Single Family,1103 sqft,2
2,2 + 0,Apartment,50.896284,-113.943855,Condominium/Strata,"$279,900",Single Family,721 sqft,1
2,2 + 0,Row / Townhouse,50.906666,-114.086552,Bare Land Condo,"$279,900",Single Family,1027 sqft,2
3,2 + 0,Row / Townhouse,50.924537,-113.924426,Bare Land Condo,"$279,900",Single Family,1302 sqft,2
3,3 + 0,Row / Townhouse,50.925285,-113.930727,Bare Land Condo,"$279,900",Single Family,1456 sqft,3
2,2 + 0,Apartment,50.947519,-114.068802,Condominium/Strata,"$279,900",Single Family,1203 sqft,1
3,3 + 0,Row / Townhouse,50.959218,-114.104468,Condominium/Strata,"$279,900",Single Family,1322 sqft,2
2,3 + 0,Apartment,50.991266,-114.074703,Condominium/Strata,"$279,900",Single Family,1067 sqft,1
2,2 + 0,Apartment,51.007571,-114.13165,Condominium/Strata,"$279,900",Single Family,990 sqft,1
1,1 + 0,Apartment,51.01562,-114.185292,Condominium/Strata,"$279,900",Single Family,830 sqft,1
2,2 + 0,Apartment,51.020359,-114.149403,Condominium/Strata,"$279,900",Single Family,997 sqft,1
2,3 + 0,House,51.022687,-113.96861,Freehold,"$279,900",Single Family,1059 sqft,1
2,1 + 0,Apartment,51.023005,-114.113831,Condominium/Strata,"$279,900",Single Family,696 sqft,1
1,1 + 0,Apartment,51.024174,-114.097359,Condominium/Strata,"$279,900",Single Family,544 sqft,1
2,2 + 0,Apartment,51.034059,-114.1014,Condominium/Strata,"$279,900",Single Family,907 sqft,1
4,3 + 0,Duplex,51.046459,-113.377773,Freehold,"$279,900",Single Family,1340 sqft,2
3,3 + 0,House,51.049884,-113.390206,Freehold,"$279,900",Single Family,1097 sqft,1
3,2 + 0,Row / Townhouse,51.051779,-113.825931,Condominium/Strata,"$279,900",Single Family,1148 sqft,2.5000
1,1 + 0,Apartment,51.055688,-114.086694,Condominium/Strata,"$279,900",Single Family,533 sqft,1
2,2 + 1,Row / Townhouse,51.060723,-113.894385,Bare Land Condo,"$279,900",Single Family,936 sqft,1
2,2 + 0,Apartment,51.061894,-114.147008,Condominium/Strata,"$279,900",Single Family,945 sqft,1
1,2 + 0,Apartment,51.067531,-114.082813,Condominium/Strata,"$279,900",Single Family,775 sqft,1
1,2 + 0,Duplex,51.100724,-114.085239,Freehold,"$279,900",Single Family,949 sqft,1.5000
1,1 + 0,Apartment,51.106938,-114.160701,Condominium/Strata,"$279,900",Single Family,931 sqft,1
2,2 + 1,House,51.118927,-113.9579,Freehold,"$279,900",Single Family,800 sqft,1.5000
4,2 + 0,Row / Townhouse,51.128143,-114.067479,Bare Land Condo,"$279,900",Single Family,1340 sqft,2
3,3 + 0,Duplex,51.129282,-114.093345,Condominium/Strata,"$279,900",Single Family,1166 sqft,2
3,2 + 0,Row / Townhouse,51.135522,-113.966009,Freehold,"$279,900",Single Family,1040 sqft,2
3,3 + 0,Row / Townhouse,51.149234,-113.968165,Bare Land Condo,"$279,900",Single Family,1320 sqft,3
3,3 + 0,Row / Townhouse,51.150004,-114.134846,Bare Land Condo,"$279,900",Single Family,1151 sqft,2
2,2 + 0,Apartment,51.159064,-114.056343,Condominium/Strata,"$279,900",Single Family,1020 sqft,1
3,2 + 0,Row / Townhouse,51.161917,-113.954472,Condominium/Strata,"$279,900",Single Family,1378 sqft,2
2,2 + 0,Apartment,51.16652,-114.151595,Condominium/Strata,"$279,900",Single Family,908 sqft,1
3,2 + 0,Row / Townhouse,51.167697,-114.069732,Bare Land Condo,"$279,900",Single Family,1200 sqft,2
3,3 + 1,Row / Townhouse,51.16777,-113.962964,Condominium/Strata,"$279,900",Single Family,1257 sqft,3
3,3 + 0,Row / Townhouse,51.174805,-114.132365,Bare Land Condo,"$279,900",Single Family,1204 sqft,2
3,2 + 1,Row / Townhouse,50.886655,-114.0243,Bare Land Condo,"$280,000",Single Family,1156 sqft,2
2,3 + 0,House,51.023651,-113.980401,Freehold,"$280,000",Single Family,1103 sqft,2
3,3 + 0,Row / Townhouse,51.028705,-113.83889,Condominium/Strata,"$280,000",Single Family,1383 sqft,2
1,1 + 0,Apartment,51.038864,-114.065614,Condominium/Strata,"$280,000",Single Family,784 sqft,1
2,2 + 0,Duplex,51.046966,-113.388515,Freehold,"$280,000",Single Family,1299 sqft,1
3,4 + 1,House,51.049068,-113.953659,Freehold,"$280,000",Single Family,1472 sqft,2
1,2 + 0,Apartment,51.049946,-114.056855,Condominium/Strata,"$280,000",Single Family,695 sqft,1
2,2 + 0,Row / Townhouse,51.063373,-114.186815,Condominium/Strata,"$280,000",Single Family,1141 sqft,1
2,3 + 0,Duplex,51.063973,-113.385732,Freehold,"$280,000",Single Family,878 sqft,1.5000
2,3 + 0,House,51.077532,-113.937799,Freehold,"$280,000",Single Family,1125 sqft,2
2,3 + 1,Duplex,51.186747,-114.478569,Freehold,"$280,555",Single Family,919 sqft,1
3,3 + 1,Row / Townhouse,51.167756,-113.962771,Condominium/Strata,"$281,015",Single Family,1313 sqft,3
2,3 + 0,Row / Townhouse,51.148822,-113.969075,Bare Land Condo,"$281,900",Single Family,1286 sqft,3
3,2 + 0,Apartment,51.046279,-114.086352,Condominium/Strata,"$282,900",Single Family,1870 sqft,1
1,2 + 0,Apartment,51.086415,-114.129571,Condominium/Strata,"$283,000",Single Family,564 sqft,1
4,2 + 0,Row / Townhouse,51.147799,-114.080805,Bare Land Condo,"$283,000",Single Family,1507 sqft,2
1,1 + 0,Apartment,51.056157,-114.086255,Condominium/Strata,"$283,395",Single Family,508 sqft,1
3,2 + 0,Row / Townhouse,50.86402,-114.01272,Bare Land Condo,"$283,900",Single Family,1150 sqft,3
2,3 + 0,Apartment,50.884682,-113.950412,Condominium/Strata,"$283,900",Single Family,877 sqft,1
4,3 + 0,Row / Townhouse,50.92371,-113.921299,Bare Land Condo,"$284,000",Single Family,1539 sqft,3
2,2 + 0,Apartment,51.02317,-114.09801,Condominium/Strata,"$284,000",Single Family,967 sqft,1
1,2 + 1,House,51.104103,-113.940128,Freehold,"$284,000",Single Family,886 sqft,1.5000
2,2 + 0,Apartment,51.171024,-114.136755,Condominium/Strata,"$284,771",Single Family,798 sqft,1
3,2 + 0,Row / Townhouse,50.885082,-113.954029,Bare Land Condo,"$284,900",Single Family,1116 sqft,2
2,2 + 0,Duplex,50.955865,-114.130657,Freehold,"$284,900",Single Family,783 sqft,1.5000
3,3 + 0,Row / Townhouse,50.958081,-114.104608,Condominium/Strata,"$284,900",Single Family,1356 sqft,2
2,2 + 0,Apartment,51.003297,-114.068298,Condominium/Strata,"$284,900",Single Family,865 sqft,1
2,1 + 0,Apartment,51.023178,-114.113736,Condominium/Strata,"$284,900",Single Family,723 sqft,1
1,2 + 0,Row / Townhouse,51.063991,-114.055032,Condominium/Strata,"$284,900",Single Family,515 sqft,1.5000
2,2 + 1,House,51.091934,-113.941507,Freehold,"$284,900",Single Family,797 sqft,1
4,2 + 0,Row / Townhouse,51.110352,-114.201099,Condominium/Strata,"$284,900",Single Family,1281 sqft,2
2,2 + 2,House,51.111608,-113.961381,Freehold,"$284,900",Single Family,967 sqft,2
2,2 + 0,Row / Townhouse,51.125672,-114.249372,Condominium/Strata,"$284,900",Single Family,1008 sqft,2
2,2 + 4,House,51.186903,-114.479282,Freehold,"$284,900",Single Family,1009 sqft,2
1,2 + 0,Apartment,51.03968,-114.096685,Condominium/Strata,"$284,995",Single Family,854 sqft,1
2,2 + 0,Apartment,50.87826,-113.951934,Condominium/Strata,"$285,000",Single Family,881 sqft,1
2,2 + 0,Apartment,50.896195,-113.9452,Condominium/Strata,"$285,000",Single Family,881 sqft,1
1,2 + 0,Apartment,51.035865,-114.086917,Condominium/Strata,"$285,000",Single Family,884 sqft,1
2,2 + 0,Apartment,51.037198,-114.072662,Condominium/Strata,"$285,000",Single Family,1179 sqft,1
2,2 + 0,Apartment,51.039752,-114.064606,Condominium/Strata,"$285,000",Single Family,1055 sqft,1
2,3 + 0,House,51.045727,-113.399898,Freehold,"$285,000",Single Family,1285 sqft,1
2,2 + 0,Apartment,51.047961,-114.085972,Condominium/Strata,"$285,000",Single Family,838 sqft,1
1,2 + 0,Apartment,51.057796,-114.050157,Condominium/Strata,"$285,000",Single Family,825 sqft,1
2,2 + 0,Apartment,51.133696,-114.211905,Condominium/Strata,"$285,000",Single Family,964 sqft,1
2,2 + 0,Apartment,51.179521,-114.158429,Condominium/Strata,"$285,000",Single Family,835 sqft,1
3,2 + 0,Row / Townhouse,51.181767,-114.099774,Condominium/Strata,"$285,000",Single Family,983 sqft,2
4,2 + 1,Row / Townhouse,51.166388,-113.963305,Bare Land Condo,"$286,732",Single Family,1152 sqft,2
2,3 + 0,Row / Townhouse,50.918778,-113.970778,Bare Land Condo,"$286,900",Single Family,1315 sqft,2
1,1 + 0,Apartment,51.0416,-114.055199,Condominium/Strata,"$287,000",Single Family,501 sqft,1
3,2 + 0,Row / Townhouse,51.109411,-114.210238,Condominium/Strata,"$287,900",Single Family,1369 sqft,2
