BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
4,3,Row / Townhouse,43.8090653537441,-79.2562821114641,Condominium/Strata,"$715,000",Single Family,,2
4,4 + 1,House,43.873679,-79.043123,Freehold,"$717,500",Single Family,,2
3,4,Row / Townhouse,43.881015,-79.441774,Condominium/Strata,"$718,000",Single Family,,3
2,2,Apartment,43.8667672,-79.2934747,Condominium/Strata,"$718,000",Single Family,,
5,3 + 1,Row / Townhouse,43.8192889,-79.2938738,Freehold,"$718,000",Single Family,,2
2,2 + 1,Apartment,43.769906,-79.4117469,Condominium/Strata,"$718,000",Single Family,,
1,1 + 1,Apartment,43.6824244,-79.2794318,Condominium/Strata,"$718,000",Single Family,,
1,1,Apartment,43.6535246,-79.3792385,Condominium/Strata,"$718,000",Single Family,,
3,3,House,43.7129436,-79.775711,Freehold,"$718,000",Single Family,,2
4,4 + 2,House,43.8861377,-78.7959942,Freehold,"$718,800",Single Family,,2
4,4,House,43.8806410197112,-79.00267460391,Freehold,"$719,000",Single Family,,3
2,2,Apartment,43.8977901,-79.2480223,Condominium/Strata,"$719,000",Single Family,,
2,3,Row / Townhouse,43.8964167,-79.2370699,Freehold,"$719,000",Single Family,,2
3,4 + 1,House,43.90482,-78.951423,Freehold,"$719,000",Single Family,,2
2,2 + 1,Apartment,43.7505992,-79.465027,Condominium/Strata,"$719,000",Single Family,,
2,2,Apartment,43.8089797,-79.4554167,Condominium/Strata,"$719,000",Single Family,,
2,2,Apartment,43.7936641,-79.4432703,Condominium/Strata,"$719,000",Single Family,,
2,2,Row / Townhouse,43.7156048,-79.2809458,Freehold,"$719,000",Single Family,,3
4,3,House,43.7311429,-79.74829,Freehold,"$719,000",Single Family,,2
2,3,House,43.6827256,-79.7608188,Freehold,"$719,000",Single Family,,2
3,3,House,43.6789352,-79.8205039,Freehold,"$719,000",Single Family,,2
3,3,Apartment,43.6851429,-79.5159483,Condominium/Strata,"$719,000",Single Family,,
2,2,Apartment,43.6232425,-79.4838593,Condominium/Strata,"$719,000",Single Family,,
2,2 + 1,Apartment,43.62187,-79.5215387,Condominium/Strata,"$719,000",Single Family,,
3,3,Apartment,43.6377633,-79.5837588,Condominium/Strata,"$719,000",Single Family,,
4,3 + 2,House,43.668362,-79.7586286,Freehold,"$719,500",Single Family,,1
2,2,Apartment,43.7937029,-79.4441342,Condominium/Strata,"$719,880",Single Family,,
4,3 + 1,House,43.754618,-79.7617549,Freehold,"$719,888",Single Family,,2
3,3,House,43.7106021,-79.7888053,Freehold,"$719,888",Single Family,,2
5,5 + 3,House,43.6903459,-79.4971291,Freehold,"$719,900",Single Family,,2
2,2,Apartment,43.6594307,-79.361023,Condominium/Strata,"$719,900",Single Family,,
3,4,House,43.6856796,-79.7977381,Freehold,"$719,900",Single Family,,2
3,3,House,43.5348595,-79.6832079,Freehold,"$719,900",Single Family,,2
1,2,House,43.5721296,-79.5684874,Freehold,"$719,900",Single Family,,1
2,2,Row / Townhouse,43.5861599,-79.5498024,Condominium/Strata,"$719,900",Single Family,,3
3,3,House,43.7474158,-79.7838349,Freehold,"$719,900",Single Family,,2
2,2,Apartment,43.7394061989043,-79.4246084875597,Condominium/Strata,"$719,900",Single Family,,
3,3,Row / Townhouse,43.7583696,-79.8285023,Freehold,"$719,900",Single Family,,2
3,4,House,43.8600452,-79.0608345,Freehold,"$719,900",Single Family,,2
3,4,Row / Townhouse,43.826989,-79.141446,Freehold,"$719,900",Single Family,,3
3,3,Row / Townhouse,43.844701,-79.0512496,Freehold,"$719,900",Single Family,,2
2,3,House,43.6802179,-79.5721858,Freehold,"$719,999",Single Family,,
2,1 + 1,Apartment,43.6681897,-79.3772518,Condominium/Strata,"$720,000",Single Family,,
4,4 + 2,House,43.695816,-79.778046,Freehold,"$720,000",Single Family,,2
2,1 + 1,Apartment,43.7070826,-79.3977711,Condominium/Strata,"$720,000",Single Family,,
1,3,House,43.7163989,-79.6540042,Freehold,"$720,000",Single Family,,1
4,4,Unknown,43.628745,-79.878195,Freehold,"$720,000",Single Family,1900 sqft,2
4,4,House,43.6288299,-79.8780202,Freehold,"$720,000",Single Family,,2
2,3 + 1,House,43.7673313,-79.3263258,Freehold,"$720,000",Single Family,,1
2,2 + 2,Apartment,43.7857806,-79.2938166,Condominium/Strata,"$720,000",Single Family,,
4,3,Row / Townhouse,43.6328571,-79.7869973,Condominium/Strata,"$720,900",Single Family,,2
3,3 + 1,House,43.8096516,-79.1081351,,"$724,000",Single Family,,2
3,3,House,43.7737217,-79.2087955,Freehold,"$724,000",Single Family,,2
1,3,House,43.7554375,-79.1826557,Freehold,"$724,000",Single Family,,1
2,4,House,43.7055617,-79.5199218,Freehold,"$724,500",Single Family,,2
3,2 + 2,House,43.6101662,-80.1301878,Freehold,"$724,800",Single Family,,1
4,3,House,43.5794724,-79.7359536,Freehold,"$724,900",Single Family,,
3,3 + 1,Row / Townhouse,43.6340062774668,-79.6008398827942,Condominium/Strata,"$724,900",Single Family,,
2,3,House,43.612454,-80.137524,Freehold,"$724,900",Single Family,,1.5000
2,3,House,43.6122337,-80.137395,Freehold,"$724,900",Single Family,,1.5000
3,3,House,43.7820086,-79.6771294,Freehold,"$724,900",Single Family,,2
4,3,House,43.8716191,-78.9297745,Freehold,"$724,900",Single Family,,2
3,3 + 1,Row / Townhouse,43.7296643,-79.5240901,Freehold,"$724,999",Single Family,,3
3,3 + 1,Row / Townhouse,43.729712,-79.5241034,Freehold,"$724,999",Single Family,,3
1,1 + 1,Apartment,43.7098768,-79.3958574,Condominium/Strata,"$725,000",Single Family,,
1,1 + 1,Apartment,43.708324,-79.3927485,Condominium/Strata,"$725,000",Single Family,,
2,2,Apartment,43.6651058,-79.3769009,Condominium/Strata,"$725,000",Single Family,,
1,1 + 1,Apartment,43.6832007,-79.4193295,Condominium/Strata,"$725,000",Single Family,,
2,1 + 1,Apartment,43.6501415,-79.3716016,Condominium/Strata,"$725,000",Single Family,,
3,3,House,43.6468029,-79.9156627,Freehold,"$725,000",Single Family,,2
1,2,Apartment,43.6432542,-79.3924143,Condominium/Strata,"$725,000",Single Family,,
3,4,Row / Townhouse,43.8741086,-79.1242266,Freehold,"$725,000",Single Family,,2
2,2 + 1,House,43.8184562,-79.0807683,Freehold,"$725,000",Single Family,,1
2,2,Apartment,43.8054054,-79.4496951,Condominium/Strata,"$725,000",Single Family,,
2,2,Apartment,43.756334,-79.4068621,Condominium/Strata,"$725,000",Single Family,,
4,3,Row / Townhouse,43.6328571,-79.7869973,Condominium/Strata,"$725,900",Single Family,,2
4,5 + 1,Row / Townhouse,43.7643414,-79.4938453,Condominium/Strata,"$727,000",Single Family,,2
2,2 + 1,Apartment,43.833122,-79.5313252,Condominium/Strata,"$727,000",Single Family,,
3,3 + 3,House,43.7855492,-79.35464,Freehold,"$728,000",Single Family,,1
4,3,Row / Townhouse,43.6343397,-79.7149876,Condominium/Strata,"$728,000",Single Family,,2
3,3,House,43.535062,-79.682886,Freehold,"$728,000",Single Family,1600 sqft,2
2,3,Row / Townhouse,43.7790131,-79.6007903,Condominium/Strata,"$728,333",Single Family,,3
4,2 + 1,Row / Townhouse,43.6853427,-79.485913,Freehold,"$728,800",Single Family,,2
3,2 + 1,Apartment,43.775777,-79.6057168,Condominium/Strata,"$728,888",Single Family,,2
2,3,House,43.8906848,-79.4237178,Freehold,"$728,888",Single Family,,2
1,2,Apartment,43.623403,-79.4787686,Condominium/Strata,"$728,990",Single Family,,
1,1 + 1,Apartment,43.6460058,-79.3899085,Condominium/Strata,"$729,000",Single Family,,
2,3,House,43.5313153,-79.7147492,Freehold,"$729,000",Single Family,,2
4,2 + 1,Row / Townhouse,43.5662386,-79.7298043,Condominium/Strata,"$729,000",Single Family,,2
2,2,Apartment,43.5913257,-79.5609874,Condominium/Strata,"$729,000",Single Family,,
3,4 + 1,House,43.6870842,-79.8031565,Freehold,"$729,000",Single Family,,2
2,2,Row / Townhouse,43.6798836,-79.3180225,Condominium/Strata,"$729,000",Single Family,,2
3,3 + 2,House,43.6771789,-79.7716816,Freehold,"$729,000",Single Family,,1
1,1,Apartment,43.6637918,-79.340967,Condominium/Strata,"$729,000",Single Family,,
1,1 + 1,Apartment,43.6687178,-79.3839957,Condominium/Strata,"$729,000",Single Family,,
3,2 + 1,House,43.6943694,-79.8051158,Freehold,"$729,000",Single Family,,1
3,4,House,43.690435,-79.7793023,Freehold,"$729,000",Single Family,,2
2,2,Apartment,43.69005,-79.2978054,Condominium/Strata,"$729,000",Single Family,,
2,2 + 1,House,43.6934042,-79.2952979,Freehold,"$729,000",Single Family,,2
2,2 + 1,Apartment,43.7120257,-79.3769136,Condominium/Strata,"$729,000",Single Family,,
3,4,House,43.8903188,-78.9763477,Freehold,"$729,000",Single Family,,2
3,3,Row / Townhouse,43.867129,-79.5313779,Freehold,"$729,000",Single Family,,2
4,3,House,43.8538889,-79.0826658,Freehold,"$729,000",Single Family,,2
3,3,Row / Townhouse,43.776169,-79.3348656,Condominium/Strata,"$729,000",Single Family,,3
3,4 + 1,Row / Townhouse,43.7882219,-79.3559874,Condominium/Strata,"$729,000",Single Family,,2
2,2,Apartment,43.805105,-79.448791,Condominium/Strata,"$729,000",Single Family,,
3,3 + 1,House,43.8033534,-79.3113677,,"$729,000",Single Family,,2
2,2,House,43.8211663,-79.1222318,Freehold,"$729,000",Single Family,,1
2,4,House,43.820672,-79.099288,Freehold,"$729,000",Single Family,,2
3,3 + 1,Row / Townhouse,43.8105631,-79.3581501,Condominium/Strata,"$729,000",Single Family,,2
2,2 + 1,Apartment,43.766335,-79.390607,Condominium/Strata,"$729,000",Single Family,,
0,0,Other,43.7564079,-79.1816038,,"$729,000",Single Family,,2
3,3 + 1,Row / Townhouse,43.7432159,-79.488558,Condominium/Strata,"$729,000",Single Family,,2
3,2,Row / Townhouse,43.5950039,-79.5353131,Condominium/Strata,"$729,111",Single Family,,
4,3,House,43.6920748,-79.8354663,Freehold,"$729,500",Single Family,,2
1,3,House,43.8096137,-79.3496139,Freehold,"$729,500",Single Family,,2
4,3 + 2,House,43.9007193,-78.8969537,Freehold,"$729,888",Single Family,,
3,4,House,43.8770724,-78.9010533,Freehold,"$729,900",Single Family,,2
3,3,House,43.8805571,-79.0386231,Freehold,"$729,900",Single Family,,2
3,3,Row / Townhouse,43.8513908,-79.4306205,Condominium/Strata,"$729,900",Single Family,,2
4,3 + 2,House,43.8606073,-79.0884464,Freehold,"$729,900",Single Family,,2
2,2,Apartment,43.833236,-79.5309359,Condominium/Strata,"$729,900",Single Family,,
4,3 + 1,Row / Townhouse,43.7823544,-79.6986243,Condominium/Strata,"$729,900",Single Family,,2
2,2,Apartment,43.7344926,-79.3551556,Condominium/Strata,"$729,900",Single Family,,
4,3 + 1,House,43.7552423,-79.7394268,Freehold,"$729,900",Single Family,,2
3,4,House,43.691685,-79.8389596,Freehold,"$729,900",Single Family,,2
2,4 + 1,House,43.6897464,-79.4695425,Freehold,"$729,900",Single Family,,2
3,3,House,43.6956077,-79.7836379,Freehold,"$729,900",Single Family,,2
2,3 + 1,House,43.7091219,-79.2625575,Freehold,"$729,900",Single Family,,2
2,1 + 1,Apartment,43.7056569,-79.3974547,Condominium/Strata,"$729,900",Single Family,,
1,1 + 1,Apartment,43.6620099,-79.3792184,Condominium/Strata,"$729,900",Single Family,,
3,3 + 2,House,43.6598863,-79.7511266,Freehold,"$729,900",Single Family,,2
3,4 + 2,House,43.6804926,-79.7837693,Freehold,"$729,900",Single Family,,2
2,3 + 1,Row / Townhouse,43.596265,-79.535072,Condominium/Strata,"$729,900",Single Family,,
4,3,Row / Townhouse,43.6070992,-79.6877219,Freehold,"$729,900",Single Family,,3
1,1 + 1,Apartment,43.6469296,-79.374978,Condominium/Strata,"$729,900",Single Family,,
2,1 + 1,Apartment,43.6527783,-79.3677633,Condominium/Strata,"$729,900",Single Family,,
1,1 + 1,Apartment,43.6455046,-79.3924571,Condominium/Strata,"$729,900",Single Family,,
2,4,House,43.6216738,-80.038998,Freehold,"$729,900",Single Family,,2
2,4,House,43.622137,-80.038805,Freehold,"$729,900",Single Family,1590.0000,2
2,1 + 1,Apartment,43.6364097,-79.4020034,Condominium/Strata,"$729,900",Single Family,,
2,2 + 1,Apartment,43.589533,-79.653108,Condominium/Strata,"$729,990",Single Family,,
2,3 + 2,House,43.6768484,-79.7729518,Freehold,"$729,999",Single Family,,1
2,3,Row / Townhouse,43.8166855,-79.40013,Condominium/Strata,"$729,999",Single Family,,2
1,1,Apartment,43.6535246,-79.3792385,Condominium/Strata,"$730,000",Single Family,,
2,1 + 1,Apartment,43.6694507,-79.3874705,Condominium/Strata,"$730,000",Single Family,,
3,3 + 1,House,43.7017877,-79.8122848,Freehold,"$730,000",Single Family,,2
1,1,Apartment,43.6396638,-79.3792757,Condominium/Strata,"$730,000",Single Family,,
2,3,Apartment,43.6503712,-79.3678027,Condominium/Strata,"$730,000",Single Family,,
2,2,Apartment,43.6476244,-79.3968608,Condominium/Strata,"$733,500",Single Family,,
4,4 + 1,House,43.8580831,-79.0447587,Freehold,"$733,800",Single Family,,2
4,3 + 2,House,43.7177553,-79.7760614,Freehold,"$734,000",Single Family,,2
1,2,Apartment,43.6843231,-79.3390565,Condominium/Strata,"$734,900",Single Family,,
2,2 + 2,Unknown,43.515045,-79.649673,Freehold,"$734,900",Single Family,880 sqft,4
2,2 + 2,House,43.5150812,-79.6496087,Freehold,"$734,900",Single Family,,
3,3 + 1,House,43.8743137,-79.0384225,Freehold,"$734,900",Single Family,,2
3,3,House,43.7798963,-79.656975,Freehold,"$734,900",Single Family,,2
3,3 + 2,House,43.7500278,-79.7523642,Freehold,"$734,900",Single Family,,2
3,3,Row / Townhouse,43.8746385090477,-79.063529917696,Freehold,"$734,990",Single Family,,2
4,4 + 1,House,43.6937446,-79.8403467,Freehold,"$734,999",Single Family,,2
2,3,House,43.7172503,-79.7860903,Freehold,"$735,000",Single Family,,2
2,3,Apartment,43.6773071,-79.5069852,Condominium/Strata,"$735,000",Single Family,,
4,4 + 2,House,43.6678949,-79.8033855,Freehold,"$735,000",Single Family,,2
1,1 + 1,Apartment,43.6685778,-79.3844795,Condominium/Strata,"$735,000",Single Family,,
4,3,House,43.9026384,-78.9229423,Freehold,"$735,000",Single Family,,2
4,3 + 1,House,43.8680482,-79.048196,Freehold,"$735,000",Single Family,,2
2,3,Apartment,43.824302,-79.4256655,Condominium/Strata,"$735,000",Single Family,,
5,5 + 1,Row / Townhouse,43.7851766,-79.285905,Condominium/Strata,"$735,000",Single Family,,3
2,3,Row / Townhouse,43.8550951,-79.5368099,Freehold,"$737,000",Single Family,,2
2,2 + 1,Apartment,43.8657631,-79.2926266,Condominium/Strata,"$738,000",Single Family,,
2,3,Row / Townhouse,43.8185476,-79.3954677,Condominium/Strata,"$738,000",Single Family,,2
3,3 + 2,House,43.8178845,-79.2794031,Freehold,"$738,000",Single Family,,2
1,1 + 1,Apartment,43.6694507,-79.3874705,Condominium/Strata,"$738,000",Single Family,,
1,3,House,43.6696345,-79.4813944,Freehold,"$738,000",Single Family,,2
3,4 + 1,House,43.7141612,-79.770718,Freehold,"$738,000",Single Family,,
3,3,Row / Townhouse,43.7720966,-79.210219,Freehold,"$738,800",Single Family,,3
3,3,Row / Townhouse,43.8771916,-79.2337599,Freehold,"$738,888",Single Family,,2
1,2,House,43.8706698,-79.8678774,Freehold,"$739,000",Single Family,,1.5000
2,3,Apartment,43.8433002,-79.4264755,Condominium/Strata,"$739,000",Single Family,,
3,3,House,43.769592,-80.0583383,Freehold,"$739,000",Single Family,,1
3,3 + 3,House,43.7630303,-79.2314403,Freehold,"$739,000",Single Family,,1
2,2,Apartment,43.7563264,-79.4057622,Condominium/Strata,"$739,000",Single Family,,
3,3,Row / Townhouse,43.7363218,-79.4758983,Freehold,"$739,000",Single Family,,3
3,3,House,43.7405566,-79.7590228,Freehold,"$739,000",Single Family,,2
2,3,Apartment,43.780659,-79.4185845,Condominium/Strata,"$739,000",Single Family,,
2,2 + 1,Apartment,43.7751232,-79.3454556,Condominium/Strata,"$739,000",Single Family,,
4,3 + 1,House,43.6773914,-79.8051935,Freehold,"$739,000",Single Family,,2
4,3,Row / Townhouse,43.6426853,-79.5920701,Condominium/Strata,"$739,000",Single Family,,2
3,3,House,43.6204212,-79.6602864,Freehold,"$739,000",Single Family,,2
1,1 + 1,Apartment,43.6237761,-79.4799347,Condominium/Strata,"$739,000",Single Family,,
3,3,Row / Townhouse,43.625797,-79.608222,Condominium/Strata,"$739,900",Single Family,,3
3,3,Row / Townhouse,43.625107,-79.608661,Condominium,"$739,900",Single Family,,3
1,1 + 1,Apartment,43.6419664,-79.3817396,Condominium/Strata,"$739,900",Single Family,,
3,3,Row / Townhouse,43.5375789,-79.7200534,Freehold,"$739,900",Single Family,,2
4,3 + 1,Row / Townhouse,43.6706667,-79.4620747,Freehold,"$739,900",Single Family,,3
2,3 + 1,House,43.680773,-79.733605,Freehold,"$739,900",Single Family,,1
2,4,House,43.681606,-79.761502,Freehold,"$739,900",Single Family,,1.5000
2,3 + 1,House,43.6816235,-79.7613445,Freehold,"$739,900",Single Family,,1.5000
2,2 + 1,House,43.7322956,-79.8273763,Freehold,"$739,900",Single Family,,1
3,4 + 1,House,43.7260658,-79.7918268,Freehold,"$739,900",Single Family,,
2,2,Apartment,43.7030197,-79.3614279,Condominium/Strata,"$739,900",Single Family,,
3,4 + 1,House,43.8107001,-79.2347842,Freehold,"$739,900",Single Family,,2
2,2 + 1,Apartment,43.7402801,-79.3459416,Condominium/Strata,"$739,900",Single Family,,
4,3 + 1,House,43.8787789,-79.0470636,Freehold,"$739,900",Single Family,,2
4,3 + 1,House,43.9028724,-78.8978887,Freehold,"$739,900",Single Family,,2
2,3,House,43.8968092,-78.8875786,Freehold,"$739,900",Single Family,,1
2,2 + 1,Apartment,43.7038164,-79.3998225,Condominium/Strata,"$739,990",Single Family,,
2,3 + 2,House,43.7178382,-79.7077123,Freehold,"$739,999",Single Family,,1
3,3,Apartment,43.6834109,-79.5116437,Condominium/Strata,"$739,999",Single Family,,
2,4,House,43.6711542,-79.7300192,Freehold,"$739,999",Single Family,,
4,4,House,43.5131901,-79.8424007,Freehold,"$739,999",Single Family,,2
2,2,Apartment,43.6237761,-79.4799347,Condominium/Strata,"$740,000",Single Family,,
2,3,House,43.8252094,-79.2653925,,"$740,000",Single Family,,2
2,3,Row / Townhouse,43.7432664,-79.2113521,Condominium/Strata,"$740,000",Single Family,,2
2,1 + 1,Apartment,43.6687178,-79.3839957,Condominium/Strata,"$742,888",Single Family,,
2,2,Apartment,43.638175,-79.4153863,Condominium/Strata,"$742,900",Single Family,,
2,2,Apartment,43.7070826,-79.3977711,Condominium/Strata,"$743,900",Single Family,,
3,3,House,43.8358463,-78.9851589,Freehold,"$743,900",Single Family,,2
4,4 + 1,House,43.745257,-79.7537399,Freehold,"$744,000",Single Family,,2
3,4,House,43.8325534145202,-78.9992725527869,Freehold,"$744,900",Single Family,,2
3,3,House,43.6687404,-79.8212803,Freehold,"$744,900",Single Family,,2
1,1 + 1,Apartment,43.6729415,-79.386777,Condominium/Strata,"$744,900",Single Family,,
3,3 + 1,Row / Townhouse,43.6738155,-79.4685193,Condominium/Strata,"$745,000",Single Family,,2
3,4,Row / Townhouse,43.7072217,-79.8388368,Freehold,"$745,000",Single Family,,2
3,3,Row / Townhouse,43.5640162,-79.7483446,Freehold,"$745,000",Single Family,,2
2,2 + 1,Apartment,43.7603042,-79.4116199,Condominium/Strata,"$745,000",Single Family,,
2,3 + 1,House,43.7918433,-79.1371126,Freehold,"$746,900",Single Family,,1
2,2,House,43.7888026,-79.593824,Freehold,"$748,000",Single Family,,2
3,3,Row / Townhouse,43.8095073,-79.3569401,Condominium/Strata,"$748,000",Single Family,,3
3,3,Row / Townhouse,43.8093813,-79.3611069,Condominium/Strata,"$748,000",Single Family,,3
2,2,Apartment,43.833236,-79.5309359,Condominium/Strata,"$748,000",Single Family,,
3,2 + 1,Apartment,43.8763972,-79.2610138,Condominium/Strata,"$748,000",Single Family,,
2,3 + 1,House,43.890055,-78.9068331,Freehold,"$748,000",Single Family,,1.5000
4,4,House,43.8888407,-78.9641984,Freehold,"$748,000",Single Family,,2
2,2 + 1,Apartment,43.6389057,-79.5349871,Condominium/Strata,"$748,000",Single Family,,
1,1 + 1,Apartment,43.6458091,-79.3756819,Condominium/Strata,"$748,000",Single Family,,
2,2 + 1,Apartment,43.7146689,-79.3545641,Condominium/Strata,"$748,000",Single Family,,
2,2,Apartment,43.6521213,-79.4498609,Condominium/Strata,"$748,500",Single Family,,
3,2,Row / Townhouse,43.59474,-79.533881,Condominium,"$748,500",Single Family,,3
3,2,Row / Townhouse,43.6024137,-79.5434841,Condominium/Strata,"$748,500",Single Family,,3
3,3,Row / Townhouse,43.8761433666313,-79.0634853101462,Freehold,"$748,500",Single Family,,2
2,2,Apartment,43.833236,-79.5309359,Condominium/Strata,"$748,800",Single Family,,
2,2 + 2,House,43.7356749,-79.2916883,Freehold,"$748,888",Single Family,,1
1,1 + 1,Apartment,43.6618956,-79.3857479,Condominium/Strata,"$748,888",Single Family,,
2,3,House,43.711846,-79.7635347,Freehold,"$748,900",Single Family,,
3,3,House,43.691134,-79.8424871,Freehold,"$748,969",Single Family,,2
2,3 + 1,Apartment,43.6889747,-79.4206604,Condominium/Strata,"$749,000",Single Family,,
2,1 + 2,House,43.6956639,-79.3135454,Freehold,"$749,000",Single Family,,1
